booking_id,passenger_id,flight_id,booking_date,ticket_price,seat_class
3768,475,43,2024-04-09,9970,Economy
3769,28,39,2024-06-03,12398,Economy
3770,709,8,2024-04-21,15382,Business
3771,507,11,2024-01-18,4992,Economy
3772,203,25,2024-11-14,50014,Business
3773,727,10,2024-09-22,27070,Business
3774,929,47,2024-01-14,12430,Economy
3775,744,41,2024-09-05,8635,Economy
3776,131,47,2024-07-10,31945,Business
3777,932,16,2024-03-16,5470,Economy
3778,656,45,2024-08-14,14457,Economy
3779,631,13,2024-09-24,3023,Economy
3780,295,24,2024-08-30,8800,Economy
3781,231,9,2024-04-26,59944,Business
3782,90,33,2024-06-28,10692,Economy
3783,407,6,2024-01-26,9971,Business
3784,524,12,2024-07-18,19832,Business
3785,783,33,2024-03-22,9244,Economy
3786,40,7,2024-01-08,20342,Business
3787,160,26,2024-02-21,33132,Business
3788,915,36,2024-12-13,14568,Economy
3789,92,32,2024-12-07,38359,Business
3790,547,17,2024-07-25,30254,Business
3791,333,29,2024-05-14,5378,Economy
3792,215,14,2024-12-19,5320,Economy
3793,976,11,2024-12-30,13399,Economy
3794,109,49,2024-11-07,37260,Business
3795,158,23,2024-10-13,14753,Economy
3796,836,43,2024-12-16,5926,Economy
3797,752,23,2024-07-26,9177,Economy
3798,188,40,2024-06-21,9088,Economy
3799,672,4,2024-07-18,13410,Economy
3800,810,47,2024-09-02,4092,Economy
3801,876,42,2024-02-28,7449,Economy
3802,407,44,2024-09-08,17702,Business
3803,848,16,2024-01-04,45321,Business
3804,235,36,2024-06-05,13702,Economy
3805,576,21,2024-03-17,13813,Economy
3806,74,15,2024-07-16,9574,Economy
3807,677,4,2024-09-17,56336,Business
3808,235,37,2024-08-30,54609,Business
3809,65,21,2024-05-21,9902,Business
3810,371,21,2024-05-08,5855,Economy
3811,960,41,2024-12-03,9034,Economy
3812,89,28,2024-05-17,4269,Economy
3813,580,50,2024-12-10,47246,Business
3814,439,18,2024-01-09,12440,Economy
3815,739,25,2024-10-30,12681,Economy
3816,329,29,2024-10-07,50891,Business
3817,825,12,2024-01-31,4069,Business
3818,831,9,2024-01-10,26115,Business
3819,446,11,2024-12-07,4165,Economy
3820,638,42,2024-09-11,5227,Economy
3821,747,43,2024-02-15,8037,Economy
3822,76,13,2024-10-19,14738,Economy
3823,441,40,2024-07-25,63494,Business
3824,416,3,2024-10-16,32261,Business
3825,76,11,2024-08-06,67422,Business
3826,237,6,2024-11-04,5160,Economy
3827,449,42,2024-07-18,10542,Economy
3828,983,22,2024-12-22,59096,Business
3829,361,16,2024-11-22,13337,Economy
3830,702,37,2024-12-23,30609,Business
3831,119,39,2024-02-16,47098,Business
3832,317,13,2024-01-16,27814,Business
3833,239,8,2024-03-15,5597,Economy
3834,124,38,2024-02-05,7082,Business
3835,794,23,2024-09-05,39689,Business
3836,290,37,2024-11-23,41236,Business
3837,492,1,2024-12-30,3019,Economy
3838,144,27,2024-10-14,55857,Business
3839,314,20,2024-10-05,69065,Business
3840,411,20,2024-10-20,63000,Business
3841,946,20,2024-02-15,30385,Business
3842,395,23,2024-08-06,7209,Economy
3843,879,22,2024-01-17,9663,Economy
3844,251,23,2024-06-10,10704,Economy
3845,204,3,2024-10-28,39703,Business
3846,579,28,2024-11-11,10608,Economy
3847,452,6,2024-02-26,22003,Business
3848,583,45,2024-07-13,8260,Economy
3849,211,4,2024-12-21,65073,Business
3850,737,1,2024-04-01,49844,Business
3851,113,11,2024-09-27,10580,Economy
3852,424,44,2024-04-15,43283,Business
3853,241,6,2024-06-09,47961,Business
3854,627,26,2024-06-27,58256,Business
3855,674,28,2024-05-06,47307,Business
3856,772,17,2024-05-29,8036,Economy
3857,727,17,2024-02-07,19900,Business
3858,406,37,2024-11-04,12952,Economy
3859,249,46,2024-05-12,63099,Business
3860,292,15,2024-10-21,57728,Business
3861,271,2,2024-09-26,5393,Economy
3862,230,4,2024-10-30,69602,Business
3863,431,9,2024-11-05,32642,Business
3864,590,43,2024-09-29,17075,Business
3865,256,11,2024-02-23,12355,Economy
3866,457,9,2024-02-01,4886,Economy
3867,882,31,2024-01-23,46837,Business
3868,309,34,2024-06-27,7703,Economy
3869,646,46,2024-07-30,48129,Business
3870,484,38,2024-03-08,3610,Economy
3871,251,1,2024-01-22,40456,Business
3872,581,28,2024-06-04,12400,Business
3873,152,47,2024-11-08,12282,Economy
3874,56,2,2024-03-13,17977,Business
3875,140,50,2024-02-28,10560,Economy
3876,342,26,2024-07-01,28944,Business
3877,339,38,2024-06-21,4303,Business
3878,569,28,2024-02-10,4126,Economy
3879,268,46,2024-07-03,28792,Business
3880,266,45,2024-06-16,54841,Business
3881,227,6,2024-02-07,11880,Economy
3882,564,24,2024-01-25,7859,Economy
3883,912,12,2024-04-07,24653,Business
3884,956,43,2024-03-10,7074,Economy
3885,200,20,2024-08-22,28000,Business
3886,272,27,2024-04-16,3306,Economy
3887,309,15,2024-12-05,58484,Business
3888,517,48,2024-12-20,7672,Business
3889,34,36,2024-11-29,22463,Business
3890,583,18,2024-07-14,5506,Economy
3891,908,42,2024-02-15,61429,Business
3892,911,19,2024-02-02,38536,Business
3893,193,3,2024-06-03,8218,Economy
3894,60,10,2024-04-26,10151,Business
3895,168,11,2024-10-13,59328,Business
3896,401,22,2024-04-02,48141,Business
3897,748,49,2024-03-22,6293,Economy
3898,137,34,2024-03-19,3152,Economy
3899,140,2,2024-03-09,56595,Business
3900,588,7,2024-04-20,3163,Economy
3901,236,2,2024-04-22,7155,Economy
3902,419,30,2024-08-13,14341,Economy
3903,126,43,2024-08-07,51867,Business
3904,956,1,2024-08-12,22611,Business
3905,795,31,2024-11-08,45312,Business
3906,256,48,2024-01-30,7554,Economy
3907,658,24,2024-04-17,4281,Economy
3908,965,12,2024-04-28,67915,Business
3909,175,16,2024-01-15,7437,Economy
3910,734,9,2024-01-24,11850,Economy
3911,304,30,2024-02-04,4488,Economy
3912,466,46,2024-03-24,13844,Economy
3913,817,9,2024-05-29,9116,Economy
3914,60,29,2024-07-30,64629,Business
3915,748,50,2024-02-22,68905,Business
3916,329,17,2024-07-30,13195,Economy
3917,806,39,2024-04-03,10559,Business
3918,396,24,2024-11-23,11795,Economy
3919,894,29,2024-03-19,23442,Business
3920,348,33,2024-02-02,5548,Economy
3921,325,39,2024-01-21,54499,Business
3922,404,49,2024-09-30,37386,Business
3923,937,33,2024-03-16,10953,Economy
3924,256,41,2024-04-06,14001,Business
3925,814,12,2024-02-21,4385,Economy
3926,89,4,2024-03-02,9500,Business
3927,242,45,2024-06-26,10553,Business
3928,686,5,2024-08-20,10941,Economy
3929,299,45,2024-01-19,12801,Economy
3930,155,23,2024-02-23,50525,Business
3931,183,39,2024-06-11,11093,Economy
3932,105,12,2024-03-30,11064,Economy
3933,969,25,2024-05-10,6609,Economy
3934,571,30,2024-04-03,3351,Economy
3935,370,19,2024-03-17,4851,Economy
3936,385,12,2024-07-11,38166,Business
3937,606,42,2024-07-14,6199,Economy
3938,758,48,2024-01-01,6315,Economy
3939,1000,19,2024-05-30,62041,Business
3940,899,2,2024-06-05,47331,Business
3941,13,18,2024-08-25,5723,Economy
3942,11,24,2024-11-10,49791,Business
3943,74,40,2024-06-09,14171,Economy
3944,459,32,2024-05-11,9508,Economy
3945,438,41,2024-12-02,5620,Economy
3946,971,39,2024-06-11,34562,Business
3947,275,12,2024-08-19,66149,Business
3948,327,11,2024-03-22,24134,Business
3949,18,27,2024-02-11,49782,Business
3950,556,6,2024-03-13,3455,Economy
3951,670,24,2024-10-20,5472,Economy
3952,607,19,2024-02-29,8285,Economy
3953,947,50,2024-07-29,3688,Economy
3954,156,38,2024-06-11,56720,Business
3955,239,28,2024-05-05,24207,Business
3956,662,27,2024-03-29,27577,Business
3957,44,28,2024-07-12,8492,Economy
3958,680,17,2024-11-15,13589,Economy
3959,685,36,2024-06-22,6187,Economy
3960,210,47,2024-02-24,13726,Economy
3961,552,49,2024-01-21,7466,Economy
3962,588,35,2024-04-24,4052,Economy
3963,839,42,2024-02-12,5487,Economy
3964,97,12,2024-02-09,42806,Business
3965,524,43,2024-02-27,24139,Business
3966,891,28,2024-10-05,69470,Business
3967,412,20,2024-01-05,12549,Economy
3968,113,34,2024-06-16,11666,Business
3969,399,20,2024-06-05,14038,Economy
3970,1,3,2024-07-17,12339,Economy
3971,951,33,2024-09-11,66972,Business
3972,251,21,2024-09-23,54818,Business
3973,654,26,2024-05-24,44736,Business
3974,794,48,2024-03-01,20947,Business
3975,223,19,2024-12-03,4831,Economy
3976,626,10,2024-08-11,5933,Economy
3977,77,13,2024-04-03,8007,Economy
3978,707,5,2024-01-24,25377,Business
3979,627,17,2024-09-29,4847,Economy
3980,289,47,2024-09-05,4475,Economy
3981,483,40,2024-08-16,9656,Economy
3982,603,40,2024-10-31,16653,Business
3983,668,11,2024-09-20,4816,Economy
3984,754,36,2024-01-11,6593,Economy
3985,897,28,2024-08-04,6744,Business
3986,756,45,2024-03-27,4022,Economy
3987,6,23,2024-04-10,11834,Economy
3988,345,13,2024-10-05,28713,Business
3989,894,7,2024-01-02,10083,Business
3990,335,12,2024-05-18,11674,Economy
3991,921,16,2024-10-08,8820,Economy
3992,567,45,2024-03-23,26402,Business
3993,676,50,2024-10-16,3977,Economy
3994,462,26,2024-09-30,25497,Business
3995,843,30,2024-08-11,6721,Economy
3996,182,36,2024-04-15,30718,Business
3997,220,31,2024-07-27,11284,Economy
3998,345,41,2024-02-28,27204,Business
3999,408,30,2024-02-23,10111,Economy
4000,566,20,2024-02-25,4218,Economy
4001,195,10,2024-12-05,6295,Economy
4002,922,15,2024-11-07,4624,Economy
4003,690,35,2024-09-17,8723,Economy
4004,920,12,2024-08-24,11656,Economy
4005,489,21,2024-12-28,9652,Economy
4006,976,31,2024-09-09,16448,Business
4007,667,3,2024-08-04,25895,Business
4008,7,41,2024-10-02,13718,Economy
4009,833,18,2024-05-06,13177,Economy
4010,131,30,2024-11-06,57706,Business
4011,120,30,2024-09-14,8772,Economy
4012,994,38,2024-08-02,11864,Economy
4013,710,20,2024-06-28,27356,Business
4014,753,44,2024-01-09,14493,Economy
4015,401,25,2024-07-07,54393,Business
4016,783,11,2024-11-09,16347,Business
4017,142,21,2024-08-17,8047,Economy
4018,632,33,2024-10-30,8626,Economy
4019,334,15,2024-11-04,61036,Business
4020,644,41,2024-01-05,43041,Business
4021,908,9,2024-10-23,10291,Economy
4022,275,41,2024-08-31,13114,Economy
4023,422,28,2024-10-29,12248,Business
4024,783,29,2024-10-20,67495,Business
4025,23,36,2024-01-02,44238,Business
4026,703,44,2024-09-11,50129,Business
4027,703,40,2024-10-19,57166,Business
4028,283,5,2024-09-17,12965,Economy
4029,822,33,2024-06-03,9733,Economy
4030,474,16,2024-05-27,49005,Business
4031,212,26,2024-10-24,9239,Economy
4032,300,50,2024-10-26,7345,Economy
4033,297,21,2024-01-06,13860,Economy
4034,656,33,2024-07-20,8352,Economy
4035,989,11,2024-03-01,5687,Economy
4036,409,9,2024-08-22,9499,Economy
4037,410,19,2024-10-10,3296,Economy
4038,861,35,2024-04-01,37117,Business
4039,368,34,2024-02-23,3008,Economy
4040,570,35,2024-10-20,13907,Economy
4041,824,3,2024-06-17,43992,Business
4042,683,35,2024-10-09,13139,Economy
4043,610,48,2024-08-30,17891,Business
4044,567,23,2024-07-31,3238,Economy
4045,153,29,2024-07-08,3774,Economy
4046,1,14,2024-01-24,55167,Business
4047,779,44,2024-07-25,12702,Economy
4048,910,50,2024-11-01,30647,Business
4049,18,23,2024-07-17,16725,Business
4050,572,17,2024-10-16,10180,Economy
4051,555,43,2024-05-30,62828,Business
4052,584,4,2024-09-14,6556,Business
4053,670,8,2024-09-28,25233,Business
4054,425,42,2024-01-18,4851,Economy
4055,647,49,2024-04-14,52806,Business
4056,910,45,2024-03-03,6783,Economy
4057,278,19,2024-06-04,21239,Business
4058,616,39,2024-01-23,67432,Business
4059,281,43,2024-06-24,56542,Business
4060,839,24,2024-03-25,9061,Business
4061,387,10,2024-03-05,8301,Economy
4062,933,23,2024-11-08,66611,Business
4063,141,21,2024-08-05,6018,Economy
4064,962,12,2024-03-04,8435,Economy
4065,242,14,2024-11-21,61616,Business
4066,813,2,2024-05-12,44278,Business
4067,492,25,2024-06-04,46687,Business
4068,382,39,2024-04-24,46763,Business
4069,175,7,2024-04-28,8120,Economy
4070,7,32,2024-02-11,7709,Economy
4071,342,47,2024-06-27,4665,Economy
4072,171,45,2024-11-01,3054,Economy
4073,759,16,2024-07-20,13787,Economy
4074,190,6,2024-02-04,35041,Business
4075,946,50,2024-11-23,13376,Economy
4076,994,30,2024-09-10,9973,Economy
4077,791,18,2024-10-01,13116,Economy
4078,355,36,2024-06-13,46562,Business
4079,176,12,2024-10-26,26323,Business
4080,698,23,2024-03-12,17291,Business
4081,416,8,2024-09-14,68127,Business
4082,378,40,2024-02-13,12724,Business
4083,57,22,2024-01-27,8951,Economy
4084,316,39,2024-02-17,62751,Business
4085,466,20,2024-05-17,34188,Business
4086,784,24,2024-11-22,8842,Economy
4087,791,10,2024-06-01,42770,Business
4088,115,30,2024-03-01,43358,Business
4089,720,37,2024-08-23,7259,Economy
4090,297,39,2024-04-14,8461,Economy
4091,237,32,2024-09-18,6641,Economy
4092,200,8,2024-09-28,9902,Economy
4093,86,5,2024-12-18,6926,Economy
4094,846,42,2024-09-23,9997,Economy
4095,959,3,2024-09-19,26948,Business
4096,832,36,2024-02-04,26818,Business
4097,492,35,2024-08-31,3157,Economy
4098,293,36,2024-08-10,8176,Economy
4099,701,5,2024-06-09,5002,Economy
4100,456,45,2024-06-05,46823,Business
4101,852,43,2024-04-18,33678,Business
4102,495,33,2024-01-26,11386,Economy
4103,579,7,2024-07-01,66700,Business
4104,193,19,2024-05-22,69085,Business
4105,90,48,2024-09-02,53663,Business
4106,956,11,2024-10-30,12559,Business
4107,318,15,2024-04-17,21898,Business
4108,602,39,2024-10-21,53292,Business
4109,645,28,2024-05-14,10902,Business
4110,625,38,2024-10-21,14296,Economy
4111,38,8,2024-01-25,66874,Business
4112,234,37,2024-01-09,14202,Economy
4113,726,22,2024-03-24,14538,Economy
4114,88,35,2024-10-31,42077,Business
4115,927,19,2024-03-28,55100,Business
4116,284,48,2024-09-20,64007,Business
4117,597,24,2024-08-12,12192,Economy
4118,933,24,2024-09-08,49682,Business
4119,773,34,2024-03-05,12704,Economy
4120,53,12,2024-03-14,10227,Economy
4121,764,38,2024-08-24,5255,Economy
4122,307,34,2024-10-03,13474,Economy
4123,624,29,2024-02-11,5885,Business
4124,949,22,2024-10-24,38431,Business
4125,948,22,2024-02-20,31015,Business
4126,436,32,2024-03-22,17737,Business
4127,85,12,2024-04-21,6439,Economy
4128,541,33,2024-06-23,18952,Business
4129,794,6,2024-10-22,12990,Economy
4130,504,35,2024-02-10,48113,Business
4131,591,1,2024-01-12,4726,Economy
4132,456,30,2024-10-22,9068,Economy
4133,324,10,2024-10-13,59438,Business
4134,600,14,2024-04-23,15721,Business
4135,644,43,2024-06-09,14827,Economy
4136,476,48,2024-01-07,29579,Business
4137,130,44,2024-07-21,4991,Economy
4138,125,37,2024-05-03,3170,Economy
4139,255,35,2024-03-05,44288,Business
4140,138,42,2024-06-10,19894,Business
4141,250,47,2024-08-06,12403,Economy
4142,61,45,2024-09-28,17246,Business
4143,877,33,2024-03-03,7643,Economy
4144,336,4,2024-03-10,31810,Business
4145,732,30,2024-04-15,13132,Business
4146,928,22,2024-12-22,30953,Business
4147,389,49,2024-07-24,10206,Economy
4148,81,14,2024-12-19,56552,Business
4149,582,16,2024-04-17,35718,Business
4150,818,40,2024-01-31,13266,Economy
4151,342,35,2024-06-13,15842,Business
4152,376,41,2024-05-29,36284,Business
4153,89,42,2024-06-20,53227,Business
4154,246,38,2024-09-06,8850,Economy
4155,356,8,2024-02-21,42034,Business
4156,253,26,2024-12-13,13813,Economy
4157,138,33,2024-05-02,67721,Business
4158,187,30,2024-01-15,11924,Economy
4159,609,27,2024-11-28,57721,Business
4160,5,22,2024-05-07,27211,Business
4161,534,6,2024-07-12,37610,Business
4162,71,46,2024-12-15,14032,Business
4163,36,7,2024-11-15,46379,Business
4164,650,14,2024-06-20,57686,Business
4165,849,17,2024-01-22,20310,Business
4166,39,13,2024-12-08,5217,Economy
4167,503,14,2024-01-05,22705,Business
4168,499,27,2024-04-16,21605,Business
4169,957,33,2024-02-22,37969,Business
4170,693,18,2024-08-20,11664,Economy
4171,774,38,2024-04-27,31710,Business
4172,949,2,2024-10-21,9885,Business
4173,429,32,2024-07-24,4471,Business
4174,584,12,2024-03-29,63551,Business
4175,784,18,2024-06-12,18665,Business
4176,877,46,2024-05-01,63464,Business
4177,140,32,2024-03-04,38849,Business
4178,910,13,2024-01-11,19704,Business
4179,808,7,2024-07-15,8602,Business
4180,208,20,2024-04-16,11310,Economy
4181,506,14,2024-10-07,62089,Business
4182,668,48,2024-07-02,14997,Economy
4183,240,14,2024-07-26,66245,Business
4184,461,1,2024-05-08,6810,Economy
4185,735,1,2024-11-05,13202,Economy
4186,936,8,2024-06-27,11399,Economy
4187,846,41,2024-08-02,6052,Economy
4188,559,9,2024-07-21,8712,Economy
4189,271,11,2024-01-21,12889,Business
4190,671,11,2024-04-29,13014,Economy
4191,36,47,2024-11-30,63009,Business
4192,473,9,2024-01-04,40634,Business
4193,68,2,2024-01-29,39666,Business
4194,103,37,2024-04-20,7435,Economy
4195,381,50,2024-05-02,3974,Economy
4196,637,31,2024-11-11,16948,Business
4197,978,41,2024-03-14,7539,Economy
4198,558,30,2024-01-15,23794,Business
4199,763,25,2024-05-10,30828,Business
4200,188,12,2024-07-10,11126,Economy
4201,863,20,2024-03-14,7745,Economy
4202,15,17,2024-12-21,5824,Economy
4203,430,7,2024-02-25,3580,Economy
4204,198,20,2024-07-14,17004,Business
4205,705,25,2024-04-20,10780,Economy
4206,13,10,2024-10-06,62805,Business
4207,712,42,2024-03-27,5481,Economy
4208,798,3,2024-01-17,34991,Business
4209,401,27,2024-03-10,12359,Economy
4210,370,13,2024-07-28,3163,Economy
4211,348,30,2024-08-31,7935,Business
4212,62,7,2024-09-10,5237,Economy
4213,342,37,2024-01-07,10559,Economy
4214,222,40,2024-08-24,6104,Economy
4215,771,50,2024-01-18,26500,Business
4216,165,6,2024-02-25,11856,Economy
4217,833,25,2024-10-16,11344,Economy
4218,484,5,2024-12-01,68961,Business
4219,146,12,2024-03-02,7159,Economy
4220,324,46,2024-05-23,18663,Business
4221,508,8,2024-10-18,11964,Economy
4222,828,5,2024-08-30,10451,Economy
4223,263,20,2024-05-05,11050,Business
4224,149,15,2024-06-03,21268,Business
4225,189,24,2024-03-14,13615,Economy
4226,407,1,2024-03-14,27735,Business
4227,220,38,2024-05-18,5325,Economy
4228,978,47,2024-12-06,12557,Economy
4229,279,20,2024-08-16,27631,Business
4230,385,40,2024-01-12,14049,Economy
4231,188,27,2024-11-24,45393,Business
4232,97,15,2024-03-07,57605,Business
4233,81,42,2024-08-26,7159,Business
4234,994,44,2024-03-09,49212,Business
4235,848,45,2024-07-02,18673,Business
4236,392,3,2024-03-08,4741,Economy
4237,589,43,2024-02-26,15916,Business
4238,175,28,2024-10-03,41425,Business
4239,751,39,2024-10-01,37462,Business
4240,491,36,2024-08-07,20633,Business
4241,220,30,2024-07-13,3158,Economy
4242,513,34,2024-05-17,63793,Business
4243,266,2,2024-09-18,10181,Economy
4244,841,43,2024-10-12,12249,Economy
4245,113,37,2024-01-17,42217,Business
4246,635,37,2024-03-07,10162,Economy
4247,308,3,2024-01-26,30424,Business
4248,403,39,2024-11-16,6233,Economy
4249,805,21,2024-04-27,39260,Business
4250,523,28,2024-05-18,9121,Business
4251,517,11,2024-03-01,12405,Economy
4252,989,34,2024-07-29,39955,Business
4253,443,12,2024-03-16,5755,Economy
4254,68,11,2024-04-12,23449,Business
4255,888,1,2024-07-02,4195,Business
4256,900,14,2024-04-21,3998,Economy
4257,22,2,2024-10-07,36593,Business
4258,813,19,2024-07-25,35361,Business
4259,608,8,2024-11-09,3055,Economy
4260,529,34,2024-10-19,4987,Economy
4261,259,8,2024-07-26,3379,Economy
4262,594,6,2024-07-15,6851,Economy
4263,143,44,2024-09-10,10483,Economy
4264,760,38,2024-12-10,9862,Business
4265,398,1,2024-10-04,43348,Business
4266,557,6,2024-10-07,66918,Business
4267,265,25,2024-05-05,3830,Economy
4268,24,39,2024-10-28,32720,Business
4269,256,28,2024-03-01,14845,Economy
4270,856,16,2024-08-16,4574,Economy
4271,536,6,2024-06-11,13848,Economy
4272,619,36,2024-11-26,37965,Business
4273,338,33,2024-03-13,23671,Business
4274,997,2,2024-04-06,5577,Business
4275,71,24,2024-04-14,35348,Business
4276,285,27,2024-07-29,10315,Economy
4277,330,25,2024-10-21,41143,Business
4278,596,46,2024-05-19,60615,Business
4279,453,10,2024-01-28,3959,Economy
4280,564,9,2024-05-16,5281,Economy
4281,724,50,2024-10-03,14283,Economy
4282,520,10,2024-03-11,11410,Economy
4283,458,39,2024-05-27,5445,Economy
4284,985,26,2024-03-13,11697,Economy
4285,355,33,2024-02-05,38351,Business
4286,706,21,2024-03-10,33805,Business
4287,809,23,2024-11-22,9743,Economy
4288,320,11,2024-04-23,63563,Business
4289,18,1,2024-05-30,5612,Economy
4290,635,7,2024-10-13,12038,Economy
4291,719,22,2024-02-24,14249,Economy
4292,429,5,2024-11-17,13347,Economy
4293,998,21,2024-06-26,7699,Economy
4294,682,26,2024-02-28,3996,Economy
4295,476,39,2024-03-29,3907,Economy
4296,271,28,2024-07-28,3881,Economy
4297,88,9,2024-10-14,11558,Economy
4298,147,30,2024-02-14,4470,Economy
4299,741,48,2024-03-30,5083,Economy
4300,582,48,2024-11-17,12997,Business
4301,360,6,2024-03-05,13729,Economy
4302,927,17,2024-09-29,5511,Business
4303,510,48,2024-08-07,46611,Business
4304,230,50,2024-05-12,54047,Business
4305,743,3,2024-06-05,5364,Economy
4306,451,27,2024-04-22,54176,Business
4307,846,2,2024-02-24,8454,Economy
4308,243,1,2024-07-06,30864,Business
4309,988,47,2024-06-07,23516,Business
4310,266,16,2024-06-28,14888,Business
4311,503,27,2024-09-30,5673,Economy
4312,963,21,2024-02-21,10517,Economy
4313,685,12,2024-07-20,4497,Business
4314,522,26,2024-08-02,50017,Business
4315,955,45,2024-07-23,5130,Economy
4316,283,5,2024-11-14,57578,Business
4317,873,35,2024-08-14,42463,Business
4318,485,30,2024-02-11,12472,Economy
4319,62,41,2024-04-16,5971,Business
4320,38,27,2024-02-25,69614,Business
4321,580,31,2024-06-03,5057,Economy
4322,241,21,2024-05-19,8039,Economy
4323,55,20,2024-08-02,23970,Business
4324,971,8,2024-03-18,8509,Economy
4325,810,41,2024-08-09,50698,Business
4326,168,23,2024-05-11,3281,Economy
4327,994,26,2024-12-03,41100,Business
4328,659,6,2024-03-04,13986,Economy
4329,728,40,2024-09-09,11957,Economy
4330,564,6,2024-09-28,10595,Economy
4331,256,1,2024-12-08,34605,Business
4332,315,15,2024-06-21,69594,Business
4333,896,33,2024-04-01,11654,Economy
4334,530,18,2024-10-27,7040,Business
4335,415,26,2024-05-12,8690,Economy
4336,868,7,2024-02-21,5977,Economy
4337,94,11,2024-07-08,29699,Business
4338,673,48,2024-05-22,14898,Economy
4339,191,16,2024-01-16,14603,Economy
4340,412,4,2024-06-08,4549,Business
4341,844,16,2024-09-11,4646,Economy
4342,731,47,2024-11-24,10929,Business
4343,60,13,2024-03-24,14450,Economy
4344,207,7,2024-10-31,10487,Business
4345,83,6,2024-05-21,3216,Economy
4346,215,20,2024-08-31,6943,Economy
4347,110,49,2024-12-19,16963,Business
4348,604,30,2024-11-29,9975,Business
4349,800,48,2024-02-23,24393,Business
4350,779,23,2024-12-16,14825,Economy
4351,520,17,2024-02-20,65165,Business
4352,842,34,2024-06-17,5235,Business
4353,644,8,2024-02-09,10168,Economy
4354,349,15,2024-06-21,14569,Economy
4355,123,2,2024-08-29,12144,Economy
4356,542,44,2024-08-15,10727,Economy
4357,141,50,2024-08-27,14715,Economy
4358,233,30,2024-02-27,17865,Business
4359,437,2,2024-10-09,13085,Economy
4360,482,10,2024-03-07,14089,Economy
4361,611,49,2024-10-28,36940,Business
4362,493,32,2024-03-02,10948,Economy
4363,347,15,2024-01-21,58948,Business
4364,574,7,2024-01-04,7698,Economy
4365,561,1,2024-12-10,50123,Business
4366,477,33,2024-01-17,5780,Economy
4367,667,17,2024-12-08,29448,Business
4368,818,50,2024-03-10,9475,Economy
4369,988,12,2024-03-24,9401,Economy
4370,600,3,2024-07-15,50191,Business
4371,868,30,2024-05-12,65886,Business
4372,21,25,2024-08-14,12689,Business
4373,448,40,2024-12-19,7028,Economy
4374,592,24,2024-12-22,4465,Economy
4375,330,4,2024-02-29,43084,Business
4376,844,10,2024-07-17,3072,Economy
4377,492,1,2024-04-21,8963,Economy
4378,48,42,2024-09-24,24518,Business
4379,289,14,2024-12-25,13158,Economy
4380,552,15,2024-10-22,7727,Economy
4381,555,19,2024-09-14,6610,Economy
4382,25,1,2024-06-03,9964,Economy
4383,616,5,2024-01-08,33967,Business
4384,48,10,2024-02-21,13341,Business
4385,387,31,2024-07-05,42115,Business
4386,414,46,2024-05-05,13940,Economy
4387,889,40,2024-06-17,8076,Economy
4388,564,6,2024-02-17,8338,Economy
4389,18,8,2024-05-21,59130,Business
4390,266,50,2024-03-20,59638,Business
4391,877,8,2024-06-12,36346,Business
4392,566,22,2024-06-13,5241,Economy
4393,560,50,2024-02-09,68576,Business
4394,338,7,2024-03-09,12703,Economy
4395,382,49,2024-10-15,16905,Business
4396,350,24,2024-05-12,9166,Economy
4397,875,41,2024-01-24,25073,Business
4398,233,47,2024-07-15,5515,Economy
4399,303,19,2024-08-10,40724,Business
4400,433,50,2024-08-24,22526,Business
4401,38,23,2024-02-03,17336,Business
4402,28,30,2024-04-14,11192,Economy
4403,475,8,2024-07-04,38547,Business
4404,773,42,2024-09-03,10883,Economy
4405,681,47,2024-02-01,4600,Economy
4406,499,21,2024-06-06,11684,Economy
4407,17,50,2024-04-05,42863,Business
4408,842,5,2024-06-03,64164,Business
4409,688,12,2024-07-15,5654,Economy
4410,577,12,2024-06-19,55698,Business
4411,702,34,2024-07-25,10387,Economy
4412,191,36,2024-09-21,9989,Business
4413,460,27,2024-08-07,21839,Business
4414,11,29,2024-11-30,31115,Business
4415,148,31,2024-02-04,8542,Economy
4416,214,47,2024-10-07,66375,Business
4417,428,45,2024-03-11,20433,Business
4418,224,34,2024-08-08,10831,Business
4419,417,43,2024-12-21,7313,Economy
4420,530,34,2024-07-20,5889,Economy
4421,59,45,2024-06-20,34843,Business
4422,266,1,2024-06-26,14260,Economy
4423,538,39,2024-03-15,30216,Business
4424,592,27,2024-02-12,62900,Business
4425,440,17,2024-01-05,29146,Business
4426,699,42,2024-06-13,63012,Business
4427,60,48,2024-08-30,69511,Business
4428,728,22,2024-06-25,24812,Business
4429,447,5,2024-10-27,6952,Economy
4430,852,34,2024-05-12,5964,Economy
4431,489,14,2024-07-25,10461,Economy
4432,747,14,2024-04-02,14569,Economy
4433,181,12,2024-11-25,10899,Economy
4434,106,7,2024-02-08,52626,Business
4435,667,32,2024-08-06,11057,Economy
4436,110,28,2024-03-25,7825,Economy
4437,162,40,2024-10-05,18944,Business
4438,296,18,2024-10-09,34499,Business
4439,34,24,2024-03-30,9960,Economy
4440,979,38,2024-01-05,12576,Economy
4441,878,12,2024-04-05,5952,Economy
4442,765,27,2024-10-18,4567,Economy
4443,912,18,2024-04-04,39210,Business
4444,508,5,2024-02-01,7312,Business
4445,890,5,2024-08-18,6533,Business
4446,944,14,2024-02-11,29430,Business
4447,457,50,2024-01-21,5412,Business
4448,964,3,2024-05-29,6418,Economy
